Date,Open,High,Low,Close,Volume
1995-08-15,33.1578717004432,33.1578717004432,32.87178931171129,33.102500915527344,44400
1995-08-16,33.07484264230609,33.1948127746582,33.03792875542851,33.1948127746582,374900
1995-08-17,33.213251102737516,33.213251102737516,33.019453305250025,33.13942337036133,353800
1995-08-18,33.305552049406046,33.314780520464346,33.14866804141494,33.176353454589844,85400
1995-08-21,33.314760865194195,33.4531878493986,33.07482075923989,33.084049224853516,266700
1995-08-22,33.13020562807011,33.204033384344356,32.96409317645304,33.14866256713867,220200
1995-08-23,33.176372663439835,33.19482961624286,33.028717041015625,33.028717041015625,176500
1995-08-24,33.037923567460766,33.130208270163166,32.92718192421788,33.065608978271484,167400
1995-08-25,33.12097690358878,33.30554629285369,33.12097690358878,33.25017547607422,195000
1995-08-28,33.34244651369397,33.34244651369397,33.07482100887883,33.130191802978516,293000
1995-08-29,33.1671221140326,33.222492935591916,32.936410357535436,33.21326446533203,1133100
1995-08-30,33.24093271524648,33.323988904707115,33.204018853263975,33.28707504272461,437400
1995-08-31,33.277867303990924,33.37015201642573,33.25018189026048,33.314781188964844,491900
1995-09-01,33.30553747788359,33.51779221936082,33.27785207682135,33.46242141723633,629900
1995-09-05,33.56392937331903,33.79464101322362,33.50855857974193,33.77618408203125,272200
1995-09-06,33.80387973603352,33.877707483204766,33.794651267637114,33.84079360961914,214500
1995-09-07,33.87770605100277,33.896162987015295,33.813106774958904,33.859249114990234,258800
1995-09-08,33.988441467285156,33.988441467285156,33.766958275535266,33.988441467285156,107300
1995-09-11,34.043801326013146,34.14531442294623,34.043801326013146,34.08071517944336,260700
1995-09-12,34.089954402954426,34.23760986328125,34.00689820652059,34.23760986328125,139500
1995-09-13,34.200718074437276,34.440658352347526,34.19148960220996,34.39451599121094,239800
1995-09-14,34.51447697593569,34.73596025064758,34.42219227813907,34.708274841308594,457600
1995-09-15,34.68014830930986,34.78220332038594,34.559537841674484,34.69870376586914,431200
1995-09-18,34.57807960448825,34.596635053699146,34.40180283698483,34.56880187988281,307500
1995-09-19,34.63374292035388,34.75435332966666,34.5131325110411,34.73579788208008,549600
1995-09-20,34.79147261599795,34.90280532836914,34.76363943790515,34.90280532836914,290800
1995-09-21,34.85641326638465,34.8842464417371,34.47602653656783,34.61519241333008,508500
1995-09-22,34.33686406461628,34.66158447592716,34.30903088650392,34.624473571777344,449900
