Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-05-18 00:00:00-04:00,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400,0.0,0.0
2012-05-21 00:00:00-04:00,36.35863772273698,36.48802895999729,32.845198054874245,33.870365142822266,168192700,0.0,0.0
2012-05-22 00:00:00-04:00,32.45703208390923,33.432434598145434,30.794865722612162,30.854583740234375,101786600,0.0,0.0
2012-05-23 00:00:00-04:00,31.222847755786916,32.347546219825745,31.212894436834176,31.849891662597656,73600000,0.0,0.0
2012-05-24 00:00:00-04:00,32.79543066409351,33.054209320518105,31.620965799269353,32.87505340576172,50237200,0.0,0.0
2012-05-25 00:00:00-04:00,32.745670707598876,32.79543540293265,30.964066518308705,31.760313034057617,37149800,0.0,0.0
2012-05-29 00:00:00-04:00,31.332331248975276,31.541347155393254,28.515606460743793,28.704715728759766,78063400,0.0,0.0
2012-05-30 00:00:00-04:00,28.56537386387799,29.411385137450797,27.729314011385846,28.05776596069336,57267900,0.0,0.0
2012-05-31 00:00:00-04:00,28.416073540244593,29.53082054771487,26.704142602116708,29.461149215698242,111639200,0.0,0.0
2012-06-01 00:00:00-04:00,28.75448144516546,29.013262058355792,27.26151768334542,27.589969635009766,41855500,0.0,0.0
2012-06-04 00:00:00-04:00,27.07240710375525,27.520295040265076,26.315971992794882,26.773813247680664,35230300,0.0,0.0
2012-06-05 00:00:00-04:00,26.574754180920536,27.62978131329522,25.6292097604932,25.748647689819336,42473400,0.0,0.0
2012-06-06 00:00:00-04:00,25.94770801789494,27.042548411146505,25.400288770469885,26.684236526489258,61489200,0.0,0.0
2012-06-07 00:00:00-04:00,26.87334639358499,27.221704967256205,26.027333257069603,26.186582565307617,26159500,0.0,0.0
2012-06-08 00:00:00-04:00,26.425456347993922,27.629781369057195,26.315973635825614,26.972877502441406,38034000,0.0,0.0
2012-06-11 00:00:00-04:00,27.05250341527881,27.9383279648641,26.71409814722119,26.88330078125,28219600,0.0,0.0
2012-06-12 00:00:00-04:00,27.351093768730035,27.639734320612682,26.833532578155165,27.271469116210938,15816800,0.0,0.0
2012-06-13 00:00:00-04:00,27.530250258449133,27.968186805205505,26.972877679741977,27.142080307006836,17102800,0.0,0.0
2012-06-14 00:00:00-04:00,27.520297979123438,28.187155194314418,27.251564049478958,28.157297134399414,16855000,0.0,0.0
2012-06-15 00:00:00-04:00,28.376262798846742,29.958804426971096,28.21701349398907,29.869226455688477,43563800,0.0,0.0
2012-06-18 00:00:00-04:00,29.819458281040113,31.929516204578466,29.272039061904326,31.262657165527344,42978900,0.0,0.0
2012-06-19 00:00:00-04:00,31.392049732424287,32.02904694502342,30.55598994168721,31.760313034057617,30849000,0.0,0.0
2012-06-20 00:00:00-04:00,31.77026556618712,31.780218884687724,31.003877127253325,31.451766967773438,15553600,0.0,0.0
2012-06-21 00:00:00-04:00,31.521440680057587,32.34754719399904,31.362191368820792,31.690643310546875,21875300,0.0,0.0
2012-06-22 00:00:00-04:00,32.25796514627044,33.29308743701767,31.909608508424064,32.894962310791016,74834000,0.0,0.0
